age,income,purchase_frequency,avg_order_value,customer_lifetime,total_spend,website_visits,email_open_rate,app_usage,electronics_spend_pct,clothing_spend_pct,home_spend_pct,summer_boost,holiday_boost,recency,segment
-0.76590335,-0.64586,0.25759968,0.47273198,2.2311418,2.4184928,-0.8777537,-0.3604982,0.6773786,-0.38364512,0.5397593,-0.19302131,0.1663625,-0.6566208,-0.43384665,-1
0.18829738,0.6613353,-0.8780082,0.5330621,2.0373232,1.0553406,-0.7837795,-1.4961144,-1.3332046,-0.6816346,1.5985013,-1.12788,-2.103874,0.9264056,-0.20009716,-1
-1.6432443,2.1764982,0.66309315,-0.039009195,0.5167434,1.0583484,0.6511555,-1.8539224,-1.1052924,-0.14766286,1.4516928,-1.4540083,-0.32426488,0.068570204,-0.08935092,-1
0.88435644,1.0793577,1.2382389,-0.53984493,0.34343806,1.1074207,0.6471703,2.1171563,0.7265603,0.008634691,-0.27969363,0.1988057,0.22838788,-0.23288807,2.9004424,-1
0.07734973,1.2845013,0.9708925,0.8952286,-1.0229031,-0.92356324,0.75823545,-0.7317669,-1.1820629,-0.764088,0.007785281,0.9230216,-2.6843395,-0.805242,-0.39657515,-1
1.1492156,0.44753215,-0.59577274,-0.30772457,-1.0857203,-0.97109526,-0.7205214,-0.39514026,-1.403306,0.0565352,0.72718006,-0.9863475,1.8717682,-1.139609,2.311194,-1
-1.5066799,-1.0264546,-0.37262875,0.19740584,-0.9160988,-0.93153363,-1.4305117,-0.10281218,0.6706987,1.878075,-1.8663538,0.45655525,-0.96823835,1.5893208,1.4147135,-1
0.68344295,2.9259813,-0.39568517,1.9134223,-0.1462686,-0.08078459,0.5740909,-0.29818985,1.0008366,-1.3521113,1.5462228,-0.25127622,-0.5299005,-1.0980905,-1.0837226,-1
0.2992886,-0.37944463,0.5548507,0.7177431,-0.20589429,-0.4104537,-0.29321137,-0.5397588,-1.217944,1.4936299,-0.48837116,-0.67806935,-0.41992533,-2.0225525,-0.46796602,-1
0.31679374,-0.65287983,0.2206414,-0.56419474,-0.19257382,-0.16157998,-0.3539762,2.8252316,-1.3057066,-0.019633828,-0.65511894,0.9031619,0.5119146,-0.20629306,-0.6026042,-1
-0.067496166,0.50526303,-1.3314708,0.09271111,-0.81913793,-0.87757105,-0.31258518,-0.4766943,-1.2124289,-0.6530325,0.37146056,0.18910666,0.7768938,2.2066846,-0.38710535,-1
-1.4568336,0.5428529,-0.36733955,0.25325367,-0.69233996,-0.8221658,-1.0901037,-1.195463,-1.2384663,-1.4962567,2.0701656,-0.43598,0.98256654,1.5848159,-0.29039618,-1
1.2940919,-0.3444528,1.1077431,2.4387822,-0.59447354,-0.23216145,-1.0092152,0.11519211,-1.1058677,-1.2783666,0.0120411245,1.2468264,0.6188157,-0.72382826,0.06901593,-1
-0.7756076,-1.1895219,0.2438716,-0.2657121,-0.3063884,-0.40439156,-0.31006414,-0.66918856,-1.3653487,-0.47054797,0.81680053,-0.17151958,0.27451885,1.0752009,-0.71875924,-1
0.47391152,0.23103903,0.46868783,0.7654204,0.7304004,1.2227801,1.6400231,1.412507,0.9536847,-0.10985052,0.31149542,0.22206259,0.8681688,2.385569,-0.78967774,-1
-1.6248599,0.5150988,0.6396364,-0.012031299,-0.24728599,0.15335254,1.8785453,-0.9644605,-1.2689929,2.4343379,-0.73538524,-1.5099866,0.26812282,0.2621705,2.5954182,-1
-1.250123,0.7529962,-1.4427204,2.1439207,1.2563814,0.57011503,0.70675033,-0.071060196,-1.2317338,-0.6489446,-0.38571334,1.0905576,0.20125797,1.1984348,-0.16293211,-1
1.5649422,0.114065595,0.09033547,-0.96439207,-0.39048105,-0.37252456,-0.62882614,-0.48365006,0.8432733,-1.0406612,0.39804682,0.6294027,-1.0536325,1.8570328,0.5680347,-1
1.5365223,1.1573769,-1.2839022,-0.72694194,-0.09813202,-0.7878403,0.010809451,1.3110576,0.8270616,-0.4187624,-0.20674284,0.77398837,1.2604775,-0.074878134,-0.1590396,-1
-0.14711283,-0.08684844,2.1906188,0.90094787,-0.53042454,0.017240977,-1.2193758,1.562476,0.7815321,1.9301568,-1.2925037,-0.6544432,-0.43395922,0.13096051,-0.8122143,-1
-1.4744763,-0.6770398,-0.8020872,-0.40606955,-0.044482566,-0.5096226,-0.12817028,2.3991644,0.7243644,-0.43084177,1.4075023,-1.1446229,1.7880992,-0.072340414,-1.2940478,-1
0.9679212,-0.4261148,0.6529639,0.24047433,-1.1186507,-0.78416127,0.45322117,2.197544,-0.9562362,1.2759502,-0.33323684,-0.6596542,-1.009776,-2.2716348,0.15305932,-1
-0.5246048,-1.1566777,-0.4861452,-2.388436,0.8508855,0.25904697,-0.35984802,-1.2757626,0.8058644,0.9265624,-2.0123181,1.3115654,1.1093173,-1.2049474,-0.73798907,-1
0.75168973,-0.23519778,1.7076236,1.8076264,-0.6376944,0.18503462,0.7509382,-0.7470671,0.72400993,0.09796696,-0.3925933,0.11484477,1.6602156,-1.4856433,-0.31730467,-1
-0.041943282,0.5191956,0.0009503444,0.12518291,-1.2393832,-1.0971578,0.512281,-1.7270356,0.81077,-1.0009543,0.8614521,0.10050285,-0.82863104,0.4566847,0.055594273,-1
-1.5944504,0.28754526,-2.534668,0.9993695,-0.06312233,-0.9768516,-0.6345674,-0.213083,0.92183936,-1.5501139,2.3295455,-1.1111588,-0.5613468,-0.714072,-0.63645875,-1
0.16459426,2.4222393,1.0117328,-1.1490768,0.38646716,0.90816754,-0.6953489,-0.9387033,0.82002443,0.6348272,0.31186166,-1.1668544,0.6452797,-1.8111664,-0.92573214,-1
2.2836244,-0.4253197,-0.001896299,0.2599212,-1.1315615,-1.0471745,-0.69751304,1.896016,-1.362205,-1.5946069,-0.95389193,2.2513063,-0.36209548,-0.19508821,-0.8366002,-1
0.46437472,0.52399045,-0.5139528,-0.08158873,-0.54491806,-0.618929,2.0043874,0.009392826,-1.1538091,1.0276126,-0.93930113,0.13536638,-0.24671818,-1.2273897,-0.4237574,-1
-0.14781931,0.8375195,0.01892889,0.09216969,-0.41278812,-0.0975953,-0.19943315,-1.0567936,0.77415586,0.26117212,0.83108723,-1.3197627,0.45712212,0.13224828,-0.69100046,-1
0.37440276,0.103823185,-0.3793922,0.25781536,-1.1290594,-0.87076724,0.24315864,-1.0985618,0.67028594,-1.8082613,0.9848345,0.8487948,1.0344714,0.38079327,-1.5131851,-1
0.14610538,-1.002622,1.7502606,-1.4259385,0.3851055,0.7621395,-2.6117854,0.10295288,0.70609325,0.5368642,-1.3345437,0.5357063,-0.47160324,-0.9236848,-1.1273537,-1
-1.3377604,1.1457646,0.5801922,0.3811717,-0.9877621,-0.91413903,-0.601808,2.806427,-1.2503018,-1.6855849,1.1519011,0.474099,0.7241646,0.734905,-0.20327723,-1
1.0792944,-0.73484534,1.9762411,-0.80922735,-0.12376631,0.5409205,-0.26174283,-0.72782,0.70609325,1.8855035,-1.3299465,-0.61681354,0.16596498,-0.92882913,0.29091603,-1
1.47859,1.5916992,0.6237711,-0.7502517,-0.5234269,-0.44168836,0.27994335,0.8282194,-1.4633636,-0.03125949,-0.13533312,0.23126926,-1.3606049,-1.834054,1.2754724,-1
-1.2131875,0.06840899,0.09514206,1.9295136,0.9467341,1.7015706,0.5277999,0.96538734,0.69427544,-0.07098542,1.0034571,-1.1081969,-0.66199803,-0.6798821,-0.35374475,-1
1.0080358,-0.6705114,0.97963977,-1.6934056,-0.487587,-0.22336966,0.6922025,0.13011925,0.98072094,-0.32460883,0.93815446,-0.6293347,-0.023686087,0.72161585,0.7900233,-1
-0.33797285,-0.09766215,-0.81905425,0.29449385,1.6738992,0.858976,0.39389986,0.046347473,0.9098188,0.8994525,-0.7480081,0.21638444,0.50845534,0.17395033,-0.8152574,-1
1.0292765,0.29539868,-2.2672212,-0.8391031,2.6293752,-1.1497306,-0.18096295,-0.027663024,-1.2231504,0.8559771,-0.3651958,-0.35321632,0.03428418,-0.7127764,-0.7694818,-1
-0.3798896,0.99694157,-1.1448469,-0.8988213,-0.87726575,-0.9742572,-0.87819976,0.21753293,0.78277206,0.74317,0.5395041,-1.2809166,0.38771725,0.40245482,-1.0189594,-1
0.01313619,0.13503651,1.5132825,-0.63456416,1.3673925,2.4885635,-1.70871,0.56908625,0.8744034,2.2078347,-1.4475763,-0.6573445,1.4456556,-0.10215152,0.7060796,-1
0.61691034,-0.5107271,1.0693245,-0.9578259,-0.6211882,-0.46032947,-2.0396993,2.306338,0.85696626,-1.0139269,0.019873451,1.341642,1.8646175,-0.8773149,0.037735544,-1
0.5053027,0.72194177,-1.7004113,-0.34060273,0.50570285,-0.73508316,1.3390911,1.5368963,0.8948931,0.07298652,-0.58867705,0.72404647,0.26540375,0.3712353,0.6442865,-1
-1.5245444,1.0939778,-1.5774926,-0.7793035,0.37872055,-0.78787494,2.4214425,-0.9602127,-1.0551009,-0.71971506,1.0431491,-0.10166642,1.9710734,0.09111473,-1.0884547,-1
-1.2026215,0.22663681,-0.7925952,-0.4601125,0.98848146,0.42368656,-0.31601757,-0.9848938,0.9358299,-1.1626259,0.26656476,0.6719693,-2.041094,0.20931432,-1.1125153,-1
0.9519213,-0.9876276,-0.45336556,1.6839682,-0.7427899,-0.53158766,0.51408845,0.3544318,-1.2002583,1.2578427,-0.5009123,-0.68833643,0.7197776,1.7360533,2.316417,-1
-0.3912364,-0.49292418,-0.76793694,0.40806973,2.4357798,1.1072325,0.34045374,2.3300278,0.81454486,-1.6967143,1.5567455,-0.05250861,-0.19593191,1.6830881,-0.1902747,-1
-0.5529217,1.1698706,-0.18212374,-0.7325604,-0.3140692,-0.2893823,0.62435824,-0.80468947,0.6689386,-0.64833975,0.47635907,0.15939578,-0.0041328706,-2.6485403,0.62616295,-1
-1.5826253,-1.2549945,0.15023716,0.42478058,-1.1281971,-0.8962559,0.7727789,0.65562874,-1.4077634,-0.15025881,1.0690007,-0.8514614,-1.7034298,-2.0052757,-1.1965096,-1
-1.5900654,2.1106777,-0.88918877,-0.479665,2.2511263,0.97593135,-0.00984851,2.114622,-1.2514796,-1.3280003,1.4627552,-0.1397648,-0.8659405,-0.5895846,0.22719173,-1
0.0017284591,0.39146093,0.5525649,-0.76091874,2.3770316,2.751074,-1.3585103,-0.044198018,0.8629672,1.7184621,-0.22413135,-1.3173612,0.31951863,0.5984842,1.544783,-1
-0.69758767,0.59897625,0.95846224,-0.46549553,-0.4889665,-0.2509382,0.9212106,0.7061914,0.7868861,0.7347281,0.1251876,-1.0591317,-0.9839253,1.3834059,-0.20404671,-1
-1.1837124,-1.0325097,-0.94167864,-0.7770177,-1.0621386,-0.8705132,-0.997786,2.0139778,0.83502626,-0.51793224,0.3205865,0.23436412,-0.08810941,-1.3836083,0.9053613,-1
0.041562263,0.923067,-0.83847666,0.45150843,-0.51011926,-0.53836584,2.4819405,0.32992566,-1.1860011,1.1905639,-0.93097657,-0.41467294,0.009027602,0.33692792,0.7698966,-1
2.1850548,-1.3404472,0.22070327,1.5510876,1.3453101,2.068682,-0.7993752,0.21054728,-1.072651,-1.6991233,0.6124827,1.3908008,-0.053778008,0.5237118,-1.0412501,-1
-1.6029705,1.7706554,0.16912393,0.028228309,-0.3889594,-0.48542902,-1.1762763,0.83643615,-0.9507289,1.7129682,-0.31749874,-1.2798141,0.05533283,-0.68369555,-1.1083547,-1
1.162176,0.04766367,1.4756323,2.3296993,-0.92021483,-0.6055804,-0.4959239,2.3889794,0.87022316,-0.4600173,1.6069634,-1.2921655,-1.1842247,0.89497095,0.9370969,-1
0.9691486,-0.5043503,-0.9179392,2.4329147,0.25184214,0.026291026,1.0633272,-0.26531425,0.8133131,0.052335247,0.02707773,0.081708275,0.26190847,-0.57474834,-0.20838644,-1
-0.7245159,-0.54657036,0.58638465,-1.6530315,0.39324585,0.50177693,-0.95393085,-0.90773034,0.6997055,-0.4956748,-0.1595966,0.7932783,1.4072785,0.22739051,-0.07284271,-1
0.22992022,-1.0347759,0.12426193,1.597321,0.3415147,0.4430281,-0.05949717,1.5133338,-1.3811467,1.4006042,-0.6683586,-0.69723207,0.7926854,-0.35836148,-0.8982301,-1
-0.41038528,0.57933235,-0.04882444,-0.7428037,-1.0223227,-0.6828857,0.11049726,-0.61924607,0.80253756,-0.76379776,0.4202541,0.49910462,2.2005055,0.46213147,-0.84037507,-1
0.10986794,0.26194507,0.8149472,-0.5976653,1.2927577,1.6511399,-0.6184394,0.80404574,0.8732411,-1.4843752,0.930796,0.29911208,-0.60922664,-0.22243394,0.2872609,-1
1.619782,-0.5146512,1.9116778,-0.72167736,-1.2789944,-0.67157423,1.2139775,1.3279539,0.8952466,-0.2213579,-0.61553484,0.73805505,-1.7520065,1.1367538,1.6749934,-1
0.72078335,1.7304455,-0.63470834,-0.3977548,2.267577,0.876846,0.6202614,-1.6311102,0.8669124,0.20079653,1.5666877,-1.9633104,-0.96963114,0.47090858,1.1123977,-1
0.6621304,-1.2541326,-0.41867015,1.9852546,2.121934,2.307763,0.58817595,1.110132,0.7886002,1.0953238,0.5785009,-1.6289111,1.2676822,0.98126674,2.5028813,-1
-1.6870103,-0.7988802,1.184522,1.0584824,0.29821378,0.88359815,-0.36435822,-0.6251329,0.7248411,-1.5363833,-1.1628934,2.7772589,1.1527941,1.2014215,0.3877789,-1
-0.17872809,-0.5910561,-1.8405874,1.2143283,0.113929726,-0.6444957,0.3407371,-0.56016773,0.7146808,-1.2080054,1.6995808,-0.6541508,-0.4032083,-0.0022468332,1.501249,-1
1.2712845,-0.096806735,-0.8022189,-0.26279297,-0.55183715,-0.4324638,0.027292933,-1.0455976,0.70041937,2.2298465,-1.0381804,-1.3629497,-1.1279716,-0.5259778,-0.48534778,-1
-1.2102151,-0.6583364,-0.45088884,0.20919357,0.7733663,0.64553255,-1.8719509,0.39494538,1.0606875,0.88547105,-0.35189375,-0.469053,0.5357153,-0.30210263,-0.3556703,-1
0.045813005,-0.9862949,-0.8806787,0.5723162,-0.13957271,-0.4912425,2.6602716,-0.10281218,0.8701025,2.0298762,-0.7537962,-1.2243391,1.7795846,-1.4049472,0.6263074,-1
-1.0733557,2.8995717,1.3449471,0.3378486,-0.51062715,-0.31681883,-0.55941755,1.2122302,0.8429507,-0.691998,-0.20892182,0.8265866,0.6399339,-1.6172355,-0.77716976,-1
-1.4830738,-1.0070376,1.5460384,-1.2260522,-0.29538524,0.3792739,-1.0782775,-0.485958,0.7603243,-0.535542,0.012218746,0.6891204,-1.3172122,1.0301872,-1.0895134,-1
-1.081283,2.2606447,-1.0238663,-0.41479903,0.37022436,-0.37034568,1.0503209,-1.0150789,-1.2864261,0.6168234,-0.41287005,-0.1292637,0.23578219,2.2450662,0.5632751,-1
0.7811856,-1.2031374,1.0692527,2.4516213,-1.0047722,-0.7750644,0.2896548,-1.2564056,0.70609325,-0.82924396,-0.2564738,1.0181581,1.9394716,-1.4624661,0.4289702,-1
-1.3855809,-0.5726611,0.19330257,-0.22637041,0.4815747,0.7438019,0.60931605,-0.67392683,-1.184471,-0.9108039,0.08608791,0.96382254,-0.10549676,-0.2632257,0.10827755,-1
-1.5488923,-0.729919,-2.4466846,-0.6957334,-0.735121,-1.1039149,-0.71925086,-0.10281218,0.80900973,-0.19121031,0.17819974,-0.14469601,-0.4923388,-0.5772201,2.5299513,-1
-0.8964277,-1.2720585,0.19548208,-0.14128627,1.3909159,1.6400348,0.06821045,-1.0381513,0.768979,0.53442895,-0.14479618,-0.4130735,0.046729196,0.3736652,-0.008322579,-1
0.62620944,-0.45668963,1.080448,0.085590266,0.9091726,1.8323048,-0.5531499,-0.10850416,-1.2187253,-0.4473269,0.10189492,0.30981207,-0.8013525,-0.46042076,-0.08765344,-1
-1.5687131,-0.7956872,2.5833492,-0.9055466,-1.1112598,-0.71475595,-0.19823177,0.19472267,1.0644131,-0.78561854,-0.057399355,0.8570432,1.0337896,-0.3301522,0.16110168,-1
0.43409738,-0.52965146,0.46036622,-0.46278647,-0.06665595,-0.0746785,0.7964762,1.729079,0.6618357,2.1658037,-0.7886371,-1.3738201,0.2346885,-0.31392977,0.05151264,-1
1.0855466,-0.5550779,0.16929506,0.5734797,1.8807054,2.3190224,-1.2692549,-0.9712975,-1.3569158,-0.66962427,-0.10066755,0.75203615,0.4620373,1.7687073,-0.5165558,-1
-1.1845366,0.88345736,0.051799484,1.32304,-0.42419896,-0.085874066,-1.2059115,-0.13002436,0.8225696,1.8043413,-1.5566185,-0.061352964,0.20336781,-0.6034103,-0.75379527,-1
1.1394151,0.70641994,-0.13082609,0.69889176,-0.25326148,-0.38089076,-0.6747591,2.7510996,-1.2582709,-0.5399701,0.81025034,-0.42197642,1.3497531,-0.6480831,0.33774653,-1
-0.4648647,1.8863539,1.6416515,-1.1656249,-0.34636152,0.2172459,1.0727649,2.1356423,1.013079,1.3396146,-0.47611272,-0.8761938,0.20078385,-0.07254235,-1.0487543,-1
1.2751869,2.8925664,2.0462353,0.41847193,0.2436746,2.2235606,-0.8469073,0.018713826,0.70609325,0.036964357,-0.5072639,0.66011983,1.0505059,0.9273949,-0.05488993,-1
-1.3614563,-0.36077285,0.046727672,0.9777917,0.113831766,0.48475268,-0.5910217,-1.051051,-1.2836837,-1.0590295,0.74411947,0.18489365,-0.73779464,-0.15504679,-1.0254492,-1
-0.8255202,-1.2078986,0.63069725,0.04277756,0.5016934,0.72870415,0.5966535,-0.3428368,0.7477753,-1.1508846,1.4388508,-0.49763983,1.4090512,-1.0506029,0.82537353,-1
0.94440705,-0.46207345,0.062400162,0.621017,0.96807015,1.494321,0.9586856,1.1940311,0.76766497,0.024044674,-1.4397557,1.474951,-0.34543997,0.20993452,1.6893842,-1
-0.68826675,-0.17036808,-0.3736361,-0.84832996,-1.233974,-1.0012393,1.0308834,-0.6284614,0.7973837,-0.6484952,0.7000861,0.038857475,0.5200492,-0.55074394,0.90657735,-1
1.0022204,-1.0726104,0.11167357,-0.35770395,-0.9254232,-0.70525736,1.2695276,-1.1166489,0.70609325,0.51660717,0.047472462,-0.34261465,-0.35262576,0.29469803,1.3300288,-1
1.8660849,2.0146751,-0.32915214,0.9334617,-1.0623586,-0.8642931,0.6964933,0.97028863,-1.1833612,1.884423,-1.0145986,-0.7124997,1.2419235,0.9449905,0.20523089,-1
-0.17453949,-1.0259627,1.9710727,0.3048007,-0.8553102,-0.06631457,-1.3249555,-0.96521926,0.8136079,-0.6411436,-0.11578481,0.76492494,-1.0797334,-0.45618436,-1.2299497,-1
0.84508395,0.33892128,0.031782936,-0.10475422,0.8748433,1.0902877,0.9517729,0.1854251,-1.2552035,0.7338637,-0.4660433,0.062354427,-2.3919497,-1.3514473,-0.64400196,-1
-1.2009577,-0.540545,1.0606027,0.49208122,-0.21061972,0.16808893,1.2094986,-0.36330155,0.81957346,1.1000932,-0.4595306,-0.57526404,-1.286161,0.7941984,-0.30811936,-1
0.22429918,-1.2081739,-0.28484708,-1.0752422,-0.6624797,-0.82458407,-0.3130296,-0.9201305,0.7816393,0.08381345,0.443581,-0.32134488,0.28410986,1.1235691,-1.015242,-1
-1.7896558,-0.7056962,-0.88221043,0.06274587,0.6085052,0.011365044,-0.29097807,-0.72328615,-1.2238276,-0.12065169,-0.01110452,0.011413692,0.36236238,-0.52049327,-0.5738731,-1
-0.3509354,1.3144759,0.08269255,0.4037098,-1.1686611,-0.88388586,-2.5042944,0.48660585,-1.3183767,-0.5601951,1.159684,-0.989798,0.18087186,-0.06919185,1.1041387,-1
1.1671088,1.9503286,-0.5086143,-1.1758143,-0.6380544,-0.80145556,1.2645377,0.06341718,0.77086174,1.2215085,-0.8069409,-0.3740095,-2.134985,-0.29466864,-0.85923064,-1
0.10951244,1.709146,-1.4243819,2.6369717,-0.28269267,-0.47289822,0.5109165,0.33313593,0.9393227,-0.74033505,1.123103,-0.43426985,-0.06530786,-1.1347059,0.79352206,-1
2.2527652,0.5916727,-0.37332213,0.3458751,-0.17780752,-0.25408825,-0.69042546,-0.71371055,-1.2208048,-1.1888667,2.3022196,-1.5385966,-2.5366907,-0.560263,-0.7496579,-1
1.1296047,0.24643327,0.5368408,-0.852094,-0.94652593,-1.0190852,-0.013765679,1.494482,0.9333427,0.1302352,-0.7008839,0.6291535,-1.2589303,-0.29198012,-0.41000652,-1
-0.6494325,-1.2202675,-0.5646163,-0.3632821,1.1156573,0.734505,0.027707722,-0.10281218,-1.1662948,0.1341312,-1.2528795,1.1643449,0.66350186,1.5289588,0.29242685,-1
0.034044944,-0.5460995,-0.010062139,0.059439916,-1.029837,-0.74414957,-0.75735563,2.2196665,0.70716506,-1.313682,-0.8109341,2.0961807,-0.2293272,0.98679733,-0.12503444,-1
-0.04593553,-0.6444675,2.2041562,0.56845486,0.14854991,1.3079873,0.49263138,0.6670049,0.92193866,1.4125721,-1.4146976,-0.003022698,0.071247414,0.44530037,-0.019010374,-1
-1.5264236,-1.2279582,-0.6209647,-0.6579593,-0.76464665,-0.66779816,-1.0001186,-1.222398,0.70924115,-1.3190875,-0.03510904,1.4870033,0.32923916,0.6169767,-0.8333789,-1
-1.2398076,1.4977545,-0.42352924,-0.4738063,-0.20917523,-0.41383076,-1.3776491,-0.56443876,0.6575018,0.43432054,0.3181542,-1.0063248,1.5311599,-0.36722562,1.7112558,-1
-0.793055,-0.6050563,1.285795,-0.007995298,-1.1338123,-1.0864683,0.24806245,1.6169667,0.5801948,1.9839885,-0.951833,-1.335454,0.64966714,-0.7570623,0.87094873,-1
-1.6291702,1.6102265,-0.94708675,-0.7600596,1.5455272,0.21570307,-0.058854744,-0.09033807,-1.2602358,-0.04286257,1.2687796,-0.9533842,-2.559537,-0.0227262,-0.57180125,-1
-0.04137436,0.9569714,-1.4213963,0.61426437,-0.5733753,-0.9723643,0.022679053,-0.16137221,-1.1945031,-0.65908027,0.55609506,-0.013718042,1.2356817,-0.05813794,-0.39939487,-1
-0.0732086,0.39101323,-0.76865923,-0.046167582,-0.5846286,-0.87265253,-0.6487769,0.34731406,0.91706043,-1.4307742,1.3622401,-0.15627544,-0.28824762,1.780578,0.5965555,-1
0.49800932,-0.83332676,-0.30337945,0.21475476,-0.8611738,-0.70153046,1.4399045,0.228973,-1.2115722,-1.1848207,0.99073696,0.12294852,-1.2403255,-0.2680635,-0.7906211,-1
0.22505216,-0.10581928,1.1440516,-0.12477903,1.6146506,2.803949,2.0287516,-0.9125514,0.8179314,-0.004613474,-0.22428273,0.10821936,0.7111074,-1.4791799,-0.81084436,-1
-0.3612955,0.26802814,1.2586051,2.0823627,-0.34703192,0.48942646,-0.72765195,1.2820647,0.67534906,-1.0931736,0.9718922,-0.17787443,0.48042038,1.49344,-1.3237637,-1
0.49440995,-0.90272754,0.31803346,-0.15322141,-0.90108967,-0.89120376,-0.32778615,0.61304814,0.82227975,0.015028814,-0.11899831,0.3202562,-0.79057664,-0.110882506,0.7610448,-1
0.58317506,-1.0315825,0.16694723,0.268516,1.7435844,2.1976833,-1.2017988,-1.3961443,1.1257097,0.23802057,-1.1552141,1.243921,0.060128067,-0.7872347,0.83194464,-1
0.15920478,0.42025018,-1.8375437,0.7310637,-0.21894193,-0.81900215,-1.6636379,0.35239878,-1.2913957,2.3246303,-1.0692455,-0.87233746,-0.082461484,1.3340809,0.33771244,-1
-0.9287044,0.1386915,-0.41811702,0.52769434,2.4664328,2.1427305,1.0865675,0.6952936,0.70609325,0.21315773,1.1563598,-1.5157777,-0.2521076,0.4178004,1.1080059,-1
0.16881356,-0.8508856,0.33880633,-0.4391791,1.8631277,1.5830334,-1.9881452,0.30055633,-1.2380828,0.013857934,1.0154513,-1.0873616,0.1257035,-1.5217543,0.03447095,-1
-0.5998544,-1.216691,1.1421583,0.5679771,-0.9373446,-0.9347524,0.37484562,1.8442905,0.694984,0.3394636,0.40826195,-0.7826535,-0.2951493,-0.70915705,0.72909284,-1
2.325861,1.8617414,-0.25794432,1.1579809,-0.24933289,-0.21488485,0.4849611,-0.57104,0.90324146,0.052760527,-1.0932481,1.1191584,1.1409016,0.5910479,-0.8633772,-1
-0.74643445,-0.8300642,0.14285333,-0.6457143,1.512884,1.3400307,-0.03670623,0.40521914,-1.3457985,1.1198837,-0.9150528,-0.36507466,-0.4992388,1.1678306,-0.72795683,-1
-0.042800106,-0.5127612,-0.35786176,-1.0556132,1.1333882,0.45971376,0.20903288,-1.4386195,0.9574628,0.41157603,-0.8905836,0.8382255,-0.26197663,-1.1513625,0.6708254,-1
-0.8331576,2.128351,0.31959772,0.7102064,-0.10889658,0.0386589,-1.3056303,-0.7891083,-1.2445761,0.22547261,-1.8655248,2.024522,1.154594,1.1458781,1.0196955,-1
0.34899592,-1.2424147,-1.0748917,1.4179325,2.3941753,1.8067827,0.07909727,0.13502762,0.83479404,-0.614702,1.1035168,-0.7135245,-1.3185076,0.13494726,-1.3072106,-1
-1.4382331,-0.9199082,-1.3902323,-0.25760725,2.238331,0.17111802,1.3345551,1.2610513,-1.2345469,-0.52064127,0.7912525,-0.49921703,0.91109866,-1.7743675,-0.8954054,-1
-0.62696826,-0.8436336,-0.88878745,-0.2720565,-0.5171435,-0.543448,1.3896408,-0.2699304,0.85039026,-0.75397336,-0.6112935,1.3517586,0.18656386,0.4500492,-0.95969117,-1
-1.29252,2.6488502,1.9766207,-0.69177496,-0.8183284,-0.6319411,-0.6202829,-1.0466876,0.73480594,0.8456879,-0.1833349,-0.62070817,0.15784816,-1.2133478,-1.1758571,-1
0.99867415,0.77526486,0.035739467,0.42550555,-0.8217412,-0.5544048,0.5627164,1.669417,-1.3492658,-0.07728766,0.8769961,-0.80263144,-1.4727019,-0.9720774,-0.9082615,-1
0.5238889,0.81841975,0.70290655,1.0557195,0.34096953,1.1501186,0.5136576,-0.30832556,-1.3181119,-1.034905,0.13265637,0.807694,0.39536455,-0.8479926,0.5288623,-1
-1.6344004,-0.8661335,0.5437199,-1.195101,0.6000056,0.65098375,-0.50200343,-0.5731367,0.9091107,0.66458267,-0.27665284,-0.76987165,-1.0718436,-0.7755431,-0.40977955,-1
0.24220541,0.31721377,-0.41790533,0.23762679,-0.47974056,-0.39713305,-0.72006154,-0.68685687,-1.3313283,0.1477828,0.45133233,-0.7327981,0.50837195,-0.16853626,-1.160876,-1
-0.91142464,0.9889005,-1.1468681,0.7109728,2.1604235,0.7344342,-1.748232,-0.7134753,0.7180765,-1.3697826,1.8101846,-0.32940316,-0.5444123,-1.3743955,-0.8189061,-1
0.043065865,-0.14588961,0.9415062,-0.24073857,0.28261676,0.7918538,0.9328007,0.30727404,-1.2408943,-1.3608568,0.37417346,1.2460603,-0.9591279,0.15643752,-1.1634376,-1
-0.72445107,2.2499957,-0.06613317,-0.22323444,2.316504,2.1651218,-0.16938885,0.50059974,-1.2939775,0.0528376,1.6319209,-1.5030519,-0.7820613,-1.3031217,-1.0014011,-1
-0.67391384,0.14826754,0.62053657,0.28407612,1.087625,1.8120788,-0.3790602,-0.72233963,-1.298898,-0.7609177,0.7791549,-0.04216995,-0.20617935,-0.32786652,-0.512634,-1
-0.7139208,-0.76326704,-0.51296633,-0.2721542,0.82670707,0.9269587,-0.20794494,-1.1162586,0.70609325,-1.2201569,0.61996645,0.7531259,0.0755033,0.2951203,-0.824583,-1
0.08974037,-0.14271845,0.6987895,-0.44194704,-0.8836974,-0.6967759,1.2406998,0.7052035,-1.1520952,0.88043875,-2.2008615,1.606463,-0.006516559,1.764911,0.39427137,-1
0.6325204,-1.1217407,-0.17072178,-0.016767984,-0.20627785,-0.17806417,-0.12612809,1.8205899,0.82350326,-1.2559128,1.8684293,-0.7934983,-2.1564713,0.25351846,0.017318495,-1
-0.5717059,-0.02726993,1.380401,1.1041539,0.30419582,1.8828667,-1.8823138,0.006368834,-1.328054,0.77848077,-0.25197232,-0.5726701,1.2923908,-0.32434377,0.14689933,-1
